date	close	id	rate	open
5-Dec-11	87248.22	23009	0.068	393.01
6-Dec-11	86790.9	23011	0.073	390.95
7-Dec-11	86377.98	23013	0.07	389.09
8-Dec-11	86726.52	23015	0.063	390.66
9-Dec-11	87383.64	23017	0.109	393.62
12-Dec-11	86988.48	23019	0.08	391.84
13-Dec-11	86315.82	23021	0.116	388.81
14-Dec-11	84402.18	23023	0.067	380.19
15-Dec-11	84124.68	23025	0.107	378.94
16-Dec-11	84586.44	23027	0.078	381.02
19-Dec-11	84850.62	23029	0.104	382.21
20-Dec-11	87900.9	23031	0.074	395.95
21-Dec-11	88009.68	24001	0.075	396.44
22-Dec-11	88478.1	24003	0.065	398.55
23-Dec-11	89561.46	24005	0.077	403.43
27-Dec-11	90249.66	24009	0.059	406.53
28-Dec-11	89386.08	24011	0.088	402.64
29-Dec-11	89936.64	24013	0.06	405.12
30-Dec-11	89910	24015	0.086	405
3-Jan-12	91293.06	24017	0.059	411.23
4-Jan-12	91783.68	24019	0.109	413.44
5-Jan-12	92802.66	24021	0.059	418.03
6-Jan-12	93772.8	24023	0.069	422.4
9-Jan-12	93624.06	24025	0.071	421.73
10-Jan-12	93959.28	24027	0.054	423.24
11-Jan-12	93806.1	24029	0.071	422.55
12-Jan-12	93548.58	24031	0.053	421.39
13-Jan-12	93197.82	24033	0.073	419.81
17-Jan-12	94283.4	24035	0.066	424.7
18-Jan-12	95262.42	24037	0.056	429.11
19-Jan-12	94960.5	24039	0.095	427.75
20-Jan-12	93306.6	24041	0.068	420.3
23-Jan-12	94885.02	24043	0.094	427.41
24-Jan-12	93331.02	24045	0.077	420.41
25-Jan-12	99158.52	24047	0.075	446.66
26-Jan-12	98707.86	24510	0.106	444.63
27-Jan-12	99296.16	25001	0.08	447.28
30-Jan-12	100568.22	25003	0.084	453.01
31-Jan-12	101338.56	25005	0.118	456.48
1-Feb-12	101274.18	25007	0.05	456.19
2-Feb-12	101036.64	25009	0.101	455.12
3-Feb-12	202048.96	25011	0.087	459.68
6-Feb-12	203001.34	25013	0.105	463.97
7-Feb-12	204080.26	25015	0.073	468.83
8-Feb-12	205822.96	25017	0.081	476.68
9-Feb-12	209483.74	25019	0.05	493.17
10-Feb-12	209539.24	25021	0.085	493.42
13-Feb-12	211577.2	25023	0.097	502.6
14-Feb-12	223100.12	25025	0.093	509.46
15-Feb-12	310482.74	25027	0.101	497.67
16-Feb-12	311490.62	26001	0.167	502.21
17-Feb-12	311470.64	26003	0.12	502.12
21-Feb-12	314296.7	26005	0.132	514.85
22-Feb-12	313894.88	26007	0.139	513.04
23-Feb-12	314638.58	26009	0.147	516.39
24-Feb-12	315975.02	26011	0.158	522.41
27-Feb-12	316718.72	26013	0.243	525.76
28-Feb-12	318861.02	26015	0.105	535.41
29-Feb-12	120421.68	26017	0.123	542.44
1-Mar-12	120872.34	26019	0.12	544.47
2-Mar-12	121029.96	26021	0.135	545.18
5-Mar-12	118361.52	26023	0.14	533.16
6-Mar-12	117717.72	26025	0.124	530.26
7-Mar-12	117813.18	26027	0.114	530.69
8-Mar-12	120321.78	26029	0.139	541.99
9-Mar-12	121027.74	26031	0.086	545.17
12-Mar-12	122544	26033	0.116	552
13-Mar-12	126118.2	26035	0.168	568.1
14-Mar-12	130886.76	26037	0.094	589.58
15-Mar-12	129994.32	26039	0.137	585.56
16-Mar-12	129996.54	26041	0.115	585.57
19-Mar-12	133444.2	26043	0.12	601.1
20-Mar-12	134523.12	26045	0.103	605.96
21-Mar-12	133755	26047	0.122	602.5
22-Mar-12	133053.48	26049	0.158	599.34
23-Mar-12	132323.1	26051	0.165	596.05
26-Mar-12	134749.56	26053	0.133	606.98
27-Mar-12	136414.56	26055	0.12	614.48
28-Mar-12	137111.64	26057	0.137	617.62
29-Mar-12	135388.92	26059	0.172	609.86
30-Mar-12	133100.1	26061	0.102	599.55
2-Apr-12	137335.86	26063	0.148	618.63
3-Apr-12	139709.04	26065	0.116	629.32
4-Apr-12	138596.82	26067	0.134	624.31
5-Apr-12	140676.96	26069	0.164	633.68
9-Apr-12	141243.06	26071	0.117	636.23
10-Apr-12	139513.68	26073	0.085	628.44
11-Apr-12	139016.4	26075	0.149	626.2
12-Apr-12	138254.94	26077	0.112	622.77
13-Apr-12	134361.06	26079	0.143	605.23
16-Apr-12	128788.86	26081	0.117	580.13
17-Apr-12	135353.4	26083	0.119	609.7
18-Apr-12	135051.48	26085	0.175	608.34
19-Apr-12	130411.68	26087	0.181	587.44
20-Apr-12	127201.56	26089	0.09	572.98
23-Apr-12	126917.4	26091	0.161	571.7
24-Apr-12	124382.16	26093	0.136	560.28
25-Apr-12	135420	26095	0.132	610
26-Apr-12	134909.4	26097	0.061	607.7
27-Apr-12	133866	26099	0.181	603
30-Apr-12	129643.56	26101	0.126	583.98
1-May-12	129232.86	26103	0.101	582.13
